Latitude,Longitude,Date,HLS_Tile,HLSL30_020_B01,HLSL30_020_B02,HLSL30_020_B03,HLSL30_020_B04,HLSL30_020_B05,HLSL30_020_B06,HLSL30_020_B07,HLSL30_020_B09,HLSL30_020_B10,HLSL30_020_B11,HLSL30_020_Fmask,HLSL30_020_Fmask_bitmask,HLSL30_020_Fmask_Aerosol_level,HLSL30_020_Fmask_Aerosol_level_Description,HLSL30_020_Fmask_Water,HLSL30_020_Fmask_Water_Description,HLSL30_020_Fmask_Snow/ice,HLSL30_020_Fmask_Snow/ice_Description,HLSL30_020_Fmask_Cloud_shadow,HLSL30_020_Fmask_Cloud_shadow_Description,HLSL30_020_Fmask_Adjacent_to_cloud/shadow,HLSL30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSL30_020_Fmask_Cloud,HLSL30_020_Fmask_Cloud_Description,"HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description"
25.275444,-80.504717,2023-04-09,17RNH,-0.0391,-0.0248,0.0109,0.0062,0.0929,0.0239,0.0112,0.0008,21.12,18.89,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275444,-80.504717,2023-04-17,17RNH,0.401,0.3866,0.4493,0.4195,0.449,0.2727,0.1793,0.0023,10.65,10.9,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275444,-80.504717,2023-04-25,17RNH,0.7358,0.7353,0.7124,0.7101,0.7144,0.5,0.3529,0.0307,-8.42,-8.19,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275444,-80.504717,2023-03-08,17RNJ,0.0286,0.0369,0.0646,0.0626,0.2312,0.0585,0.0303,0.0006,25.45,23.3,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275444,-80.504717,2023-03-24,17RNJ,0.2877,0.2891,0.3537,0.3505,0.4149,0.3559,0.2621,0.004,14.25,13.53,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275444,-80.504717,2023-04-01,17RNJ,0.3902,0.409,0.4098,0.4146,0.5495,0.3986,0.3212,0.0006,16.02,15.97,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275444,-80.504717,2023-04-09,17RNJ,-0.0391,-0.0248,0.0109,0.0061,0.0928,0.0239,0.0112,0.0008,21.12,18.89,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275444,-80.504717,2023-04-17,17RNJ,0.4005,0.3861,0.4485,0.4189,0.4484,0.2723,0.179,0.0023,10.65,10.9,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275444,-80.504717,2023-04-25,17RNJ,0.7351,0.7346,0.7115,0.7092,0.7137,0.4994,0.3524,0.0307,-8.42,-8.19,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275513,-80.539556,2023-03-08,17RNH,0.0195,0.0267,0.0491,0.041,0.2332,0.0787,0.0316,0.0004,25.07,23.17,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275513,-80.539556,2023-03-24,17RNH,0.4464,0.4611,0.4845,0.4913,0.587,0.4719,0.352,0.0008,16.53,16.06,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275513,-80.539556,2023-04-01,17RNH,0.0244,0.0299,0.0658,0.0544,0.3305,0.1081,0.0453,0.0007,22.44,21.18,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275513,-80.539556,2023-04-09,17RNH,0.955,0.9693,0.9413,0.9491,0.944,0.4793,0.3096,0.0044,2.65,2.71,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275513,-80.539556,2023-04-17,17RNH,0.373,0.3897,0.4064,0.4189,0.495,0.3955,0.3044,0.0009,17.31,16.66,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275513,-80.539556,2023-04-25,17RNH,0.6651,0.6661,0.6515,0.6469,0.6607,0.4981,0.378,0.0314,-8.82,-8.97,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275513,-80.539556,2023-03-08,17RNJ,0.0195,0.0267,0.049,0.0409,0.2326,0.0785,0.0315,0.0004,25.07,23.17,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275513,-80.539556,2023-03-24,17RNJ,0.4455,0.4602,0.4833,0.4902,0.5859,0.4708,0.3511,0.0008,16.53,16.06,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275513,-80.539556,2023-04-01,17RNJ,0.0243,0.0299,0.0656,0.0542,0.3299,0.1079,0.0452,0.0007,22.44,21.18,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275513,-80.539556,2023-04-09,17RNJ,0.9535,0.9678,0.9395,0.9473,0.9425,0.4785,0.309,0.0044,2.65,2.71,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275513,-80.539556,2023-04-17,17RNJ,0.3726,0.3892,0.4057,0.4183,0.4944,0.3949,0.304,0.0009,17.31,16.66,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275513,-80.539556,2023-04-25,17RNJ,0.6645,0.6655,0.6507,0.6461,0.66,0.4975,0.3776,0.0314,-8.82,-8.97,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275539,-80.437833,2023-03-08,17RNH,0.0217,0.0324,0.061,0.0678,0.0921,0.034,0.0166,0.0006,24.64,22.6,96.0,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275539,-80.437833,2023-03-24,17RNH,0.0273,0.0414,0.079,0.0852,0.1165,0.0451,0.0248,0.0011,22.6,20.36,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275539,-80.437833,2023-04-01,17RNH,0.0349,0.0446,0.0789,0.085,0.1174,0.0422,0.0218,0.0011,23.23,21.38,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275539,-80.437833,2023-04-09,17RNH,0.3736,0.3505,0.3233,0.2963,0.2887,0.0732,0.0406,0.0019,0.74,0.64,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275539,-80.437833,2023-04-17,17RNH,0.0075,0.0095,0.0192,0.0161,0.0245,0.0078,0.0039,0.0004,22.4,20.2,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.275539,-80.437833,2023-04-25,17RNH,0.1248,0.1308,0.1798,0.188,0.287,0.2048,0.1786,0.0121,-2.1,-4.24,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275539,-80.437833,2023-03-08,17RNJ,0.0216,0.0323,0.0608,0.0677,0.0919,0.0339,0.0166,0.0006,24.64,22.6,96.0,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275539,-80.437833,2023-03-24,17RNJ,0.0272,0.0414,0.0788,0.085,0.1162,0.045,0.0247,0.0011,22.6,20.36,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275539,-80.437833,2023-04-01,17RNJ,0.0348,0.0445,0.0787,0.0848,0.1172,0.0421,0.0218,0.0011,23.23,21.38,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275539,-80.437833,2023-04-09,17RNJ,0.3731,0.35,0.3227,0.2957,0.2883,0.0731,0.0405,0.0019,0.74,0.64,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275539,-80.437833,2023-04-17,17RNJ,0.0075,0.0095,0.0192,0.0161,0.0245,0.0078,0.0038,0.0004,22.4,20.2,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.275539,-80.437833,2023-04-25,17RNJ,0.1246,0.1307,0.1796,0.1878,0.2867,0.2046,0.1783,0.0121,-2.1,-4.24,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275593,-80.427827,2023-03-08,17RNH,0.0331,0.0495,0.0844,0.0875,0.0982,0.0311,0.0165,0.0009,23.86,21.93,96.0,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275593,-80.427827,2023-03-24,17RNH,0.0388,0.0554,0.0947,0.0977,0.1168,0.0347,0.0183,0.0012,22.73,21.04,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275593,-80.427827,2023-04-01,17RNH,0.0461,0.0616,0.1025,0.1066,0.1289,0.0442,0.0251,0.0007,22.92,21.23,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275593,-80.427827,2023-04-09,17RNH,1.1513,1.163,1.1177,1.1389,1.1207,0.4466,0.2835,0.0124,-1.01,-0.95,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275593,-80.427827,2023-04-17,17RNH,0.0114,0.0143,0.0268,0.0225,0.0292,0.0077,0.0037,0.0009,21.94,19.98,72.0,0b01001000,0b01,Low aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275593,-80.427827,2023-04-25,17RNH,0.0686,0.0747,0.187,0.1736,0.2614,0.2128,0.1876,0.012,-0.05,-3.61,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275593,-80.427827,2023-03-08,17RNJ,0.0331,0.0494,0.0842,0.0873,0.098,0.0311,0.0165,0.0009,23.86,21.93,96.0,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275593,-80.427827,2023-03-24,17RNJ,0.0387,0.0553,0.0945,0.0974,0.1166,0.0346,0.0182,0.0012,22.73,21.04,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275593,-80.427827,2023-04-01,17RNJ,0.0461,0.0615,0.1023,0.1064,0.1287,0.0441,0.025,0.0007,22.92,21.23,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275593,-80.427827,2023-04-09,17RNJ,1.1496,1.1612,1.1156,1.1368,1.1189,0.4458,0.283,0.0124,-1.01,-0.95,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275593,-80.427827,2023-04-17,17RNJ,0.0113,0.0143,0.0268,0.0225,0.0292,0.0077,0.0036,0.0009,21.94,19.98,72.0,0b01001000,0b01,Low aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275593,-80.427827,2023-04-25,17RNJ,0.0686,0.0746,0.1868,0.1733,0.2612,0.2126,0.1873,0.012,-0.05,-3.61,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275622,-80.40391,2023-03-08,17RNH,0.0099,0.0167,0.042,0.0242,0.3118,0.0738,0.0252,0.0005,24.64,22.8,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275622,-80.40391,2023-03-24,17RNH,0.0104,0.0157,0.0442,0.023,0.3376,0.0756,0.026,0.0005,23.34,21.74,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275622,-80.40391,2023-04-01,17RNH,0.005,0.0069,0.0231,0.009,0.1712,0.0372,0.0128,0.0008,22.98,21.43,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275622,-80.40391,2023-04-09,17RNH,-0.051,-0.0268,0.0363,0.0203,0.077,0.0692,0.0512,0.0009,15.28,12.98,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275622,-80.40391,2023-04-17,17RNH,0.0099,0.019,0.0787,0.0644,0.1496,0.0877,0.064,0.002,6.94,11.66,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275622,-80.40391,2023-04-25,17RNH,0.0525,0.0725,0.1215,0.1129,0.1951,0.1189,0.1063,0.0072,2.95,0.43,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275622,-80.40391,2023-03-08,17RNJ,0.0099,0.0167,0.0419,0.0241,0.3111,0.0736,0.0251,0.0005,24.64,22.8,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275622,-80.40391,2023-03-24,17RNJ,0.0104,0.0157,0.0441,0.0229,0.337,0.0754,0.0259,0.0005,23.34,21.74,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275622,-80.40391,2023-04-01,17RNJ,0.005,0.0069,0.0231,0.009,0.1709,0.0371,0.0128,0.0008,22.98,21.43,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275622,-80.40391,2023-04-09,17RNJ,-0.051,-0.0267,0.0363,0.0203,0.0769,0.069,0.0511,0.0009,15.28,12.98,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275622,-80.40391,2023-04-17,17RNJ,0.0099,0.0189,0.0785,0.0643,0.1494,0.0875,0.0639,0.002,6.94,11.66,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275622,-80.40391,2023-04-25,17RNJ,0.0524,0.0724,0.1214,0.1128,0.1949,0.1188,0.1062,0.0072,2.95,0.43,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275698,-80.48856,2023-03-08,17RNH,0.0356,0.0417,0.0595,0.063,0.1828,0.1287,0.0782,0.0006,26.17,23.88,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275698,-80.48856,2023-03-24,17RNH,0.4078,0.3934,0.4601,0.4512,0.5142,0.4094,0.3008,0.0041,13.38,12.97,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275698,-80.48856,2023-04-01,17RNH,0.2,0.2147,0.2439,0.2638,0.427,0.3202,0.2545,0.001,17.51,16.97,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275698,-80.48856,2023-04-09,17RNH,0.0508,0.0578,0.0826,0.0873,0.2443,0.1897,0.1045,0.001,23.48,20.44,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275698,-80.48856,2023-04-17,17RNH,0.3971,0.4113,0.4089,0.4156,0.5016,0.3423,0.2529,0.0011,8.37,9.25,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275698,-80.48856,2023-04-25,17RNH,0.7673,0.7691,0.7514,0.7462,0.75,0.5248,0.3733,0.0384,-8.81,-8.78,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275698,-80.48856,2023-03-08,17RNJ,0.0355,0.0416,0.0594,0.0629,0.1824,0.1283,0.078,0.0006,26.17,23.88,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275698,-80.48856,2023-03-24,17RNJ,0.407,0.3926,0.4589,0.4501,0.5132,0.4084,0.3,0.0041,13.38,12.97,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275698,-80.48856,2023-04-01,17RNJ,0.1997,0.2144,0.2434,0.2633,0.4262,0.3195,0.2539,0.001,17.51,16.97,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275698,-80.48856,2023-04-09,17RNJ,0.0507,0.0577,0.0825,0.0871,0.2439,0.1894,0.1043,0.001,23.48,20.44,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275698,-80.48856,2023-04-17,17RNJ,0.3966,0.4107,0.4083,0.415,0.5009,0.3418,0.2525,0.0011,8.37,9.25,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275698,-80.48856,2023-04-25,17RNJ,0.7665,0.7683,0.7504,0.7453,0.7492,0.5241,0.3729,0.0384,-8.81,-8.78,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275716,-80.562829,2023-03-08,17RNH,0.0183,0.0228,0.0443,0.0382,0.2037,0.0523,0.02,0.0007,25.46,23.21,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275716,-80.562829,2023-03-24,17RNH,0.0378,0.0455,0.0717,0.064,0.2338,0.0853,0.0461,0.0009,22.17,20.56,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275716,-80.562829,2023-04-01,17RNH,0.6286,0.6331,0.5974,0.6003,0.621,0.4207,0.2813,0.0005,16.91,16.71,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275716,-80.562829,2023-04-09,17RNH,0.031,0.0359,0.0645,0.0593,0.2775,0.0764,0.0284,0.0008,22.9,20.13,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275716,-80.562829,2023-04-17,17RNH,0.2915,0.304,0.3453,0.3354,0.4193,0.3413,0.2728,0.0009,17.34,17.24,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275716,-80.562829,2023-04-25,17RNH,0.4446,0.4367,0.4604,0.4585,0.5006,0.3945,0.3358,0.0227,-6.53,-7.38,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275716,-80.562829,2023-03-08,17RNJ,0.0182,0.0227,0.0441,0.0381,0.2032,0.0522,0.02,0.0007,25.46,23.21,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275716,-80.562829,2023-03-24,17RNJ,0.0377,0.0455,0.0715,0.0639,0.2333,0.0851,0.046,0.0009,22.17,20.56,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275716,-80.562829,2023-04-01,17RNJ,0.6275,0.632,0.5961,0.5991,0.6199,0.4199,0.2807,0.0005,16.91,16.71,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275716,-80.562829,2023-04-09,17RNJ,0.0309,0.0359,0.0644,0.0592,0.277,0.0762,0.0284,0.0008,22.9,20.13,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275716,-80.562829,2023-04-17,17RNJ,0.2911,0.3036,0.3448,0.3349,0.4188,0.3408,0.2724,0.0009,17.34,17.24,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275716,-80.562829,2023-04-25,17RNJ,0.4441,0.4363,0.4598,0.4579,0.5,0.394,0.3354,0.0227,-6.53,-7.38,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275892,-80.456398,2023-03-08,17RNH,0.0257,0.0352,0.064,0.0576,0.2104,0.0898,0.0437,0.0008,25.99,23.58,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275892,-80.456398,2023-03-24,17RNH,0.0253,0.0352,0.0721,0.0641,0.2487,0.0994,0.0477,0.0009,24.82,22.77,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275892,-80.456398,2023-04-01,17RNH,0.0376,0.0472,0.0871,0.0803,0.2852,0.1269,0.0584,0.0012,23.97,22.13,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275892,-80.456398,2023-04-09,17RNH,0.1418,0.13,0.2339,0.2131,0.306,0.1758,0.1003,0.0016,12.45,12.03,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275892,-80.456398,2023-04-17,17RNH,0.0268,0.034,0.0655,0.0589,0.2064,0.0864,0.041,0.0007,22.83,20.61,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275892,-80.456398,2023-04-25,17RNH,0.4526,0.4536,0.458,0.4543,0.5057,0.3421,0.2482,0.0231,-8.42,-8.36,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275892,-80.456398,2023-03-08,17RNJ,0.0256,0.0351,0.0639,0.0574,0.21,0.0895,0.0436,0.0008,25.99,23.58,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275892,-80.456398,2023-03-24,17RNJ,0.0253,0.0352,0.0719,0.0639,0.2482,0.0992,0.0475,0.0009,24.82,22.77,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275892,-80.456398,2023-04-01,17RNJ,0.0375,0.0471,0.0869,0.0802,0.2847,0.1266,0.0583,0.0012,23.97,22.13,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275892,-80.456398,2023-04-09,17RNJ,0.1416,0.1298,0.2334,0.2127,0.3055,0.1755,0.1001,0.0016,12.45,12.03,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275892,-80.456398,2023-04-17,17RNJ,0.0268,0.0339,0.0653,0.0588,0.2061,0.0863,0.0409,0.0007,22.83,20.61,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275892,-80.456398,2023-04-25,17RNJ,0.4522,0.4532,0.4574,0.4538,0.5051,0.3417,0.2479,0.0231,-8.42,-8.36,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275896,-80.540757,2023-03-08,17RNH,0.0193,0.0278,0.0532,0.0457,0.2163,0.0681,0.0277,0.0005,24.9,22.82,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.275896,-80.540757,2023-03-24,17RNH,0.177,0.1956,0.2305,0.2492,0.4173,0.2909,0.2208,0.0011,17.16,16.5,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275896,-80.540757,2023-04-01,17RNH,0.1491,0.1668,0.1453,0.1391,0.3653,0.1443,0.0888,0.0008,18.22,18.4,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.275896,-80.540757,2023-04-09,17RNH,0.8588,0.8678,0.8287,0.8306,0.824,0.4887,0.3395,0.0057,2.31,2.43,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
