Latitude,Longitude,Date,HLS_Tile,HLSL30_020_B01,HLSL30_020_B02,HLSL30_020_B03,HLSL30_020_B04,HLSL30_020_B05,HLSL30_020_B06,HLSL30_020_B07,HLSL30_020_B09,HLSL30_020_B10,HLSL30_020_B11,HLSL30_020_Fmask,HLSL30_020_Fmask_bitmask,HLSL30_020_Fmask_Aerosol_level,HLSL30_020_Fmask_Aerosol_level_Description,HLSL30_020_Fmask_Water,HLSL30_020_Fmask_Water_Description,HLSL30_020_Fmask_Snow/ice,HLSL30_020_Fmask_Snow/ice_Description,HLSL30_020_Fmask_Cloud_shadow,HLSL30_020_Fmask_Cloud_shadow_Description,HLSL30_020_Fmask_Adjacent_to_cloud/shadow,HLSL30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSL30_020_Fmask_Cloud,HLSL30_020_Fmask_Cloud_Description,"HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description"
25.307798,-80.435489,2023-04-09,17RNH,0.6273,0.6307,0.6173,0.6259,0.6516,0.4303,0.3129,0.0027,8.01,7.42,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.307798,-80.435489,2023-04-17,17RNH,0.0548,0.0623,0.096,0.0874,0.2662,0.113,0.0573,0.0007,22.68,20.32,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.307798,-80.435489,2023-04-25,17RNH,0.1374,0.1654,0.2127,0.2106,0.2994,0.2023,0.1722,0.0133,3.16,-0.49,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.307798,-80.435489,2023-03-08,17RNJ,0.0332,0.0368,0.0619,0.0504,0.2541,0.0812,0.0322,0.0008,25.84,23.49,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.307798,-80.435489,2023-03-24,17RNJ,0.0287,0.0321,0.0591,0.0453,0.2558,0.0749,0.0287,0.0011,24.24,22.35,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.307798,-80.435489,2023-04-01,17RNJ,0.0414,0.0425,0.0689,0.0545,0.2851,0.0922,0.0357,0.001,24.98,22.9,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.307798,-80.435489,2023-04-09,17RNJ,0.6264,0.6297,0.6161,0.6248,0.6506,0.4296,0.3123,0.0027,8.01,7.42,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.307798,-80.435489,2023-04-17,17RNJ,0.0547,0.0622,0.0958,0.0873,0.2659,0.1128,0.0572,0.0007,22.68,20.32,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.307798,-80.435489,2023-04-25,17RNJ,0.1373,0.1652,0.2124,0.2103,0.2991,0.2021,0.172,0.0133,3.16,-0.49,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.307859,-80.45382,2023-03-08,17RNH,0.0208,0.0246,0.0448,0.0325,0.2545,0.0961,0.0392,0.001,25.85,23.61,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.307859,-80.45382,2023-03-24,17RNH,0.0215,0.0252,0.0489,0.034,0.2942,0.1078,0.0444,0.001,25.15,23.04,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.307859,-80.45382,2023-04-01,17RNH,0.0246,0.0266,0.0502,0.0352,0.2999,0.1107,0.0445,0.0009,24.92,22.63,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.307859,-80.45382,2023-04-09,17RNH,-0.0503,-0.0027,0.0132,0.014,0.1288,0.0637,0.0388,0.0012,7.89,9.94,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.307859,-80.45382,2023-04-17,17RNH,0.0229,0.0259,0.0512,0.0338,0.2976,0.1053,0.0402,0.0006,22.71,20.67,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.307859,-80.45382,2023-04-25,17RNH,0.4759,0.4799,0.4686,0.4723,0.5214,0.3904,0.311,0.0212,-7.62,-7.55,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.307859,-80.45382,2023-03-08,17RNJ,0.0207,0.0245,0.0446,0.0324,0.2539,0.0959,0.0391,0.001,25.85,23.61,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.307859,-80.45382,2023-03-24,17RNJ,0.0214,0.0252,0.0488,0.0339,0.2936,0.1076,0.0443,0.001,25.15,23.04,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.307859,-80.45382,2023-04-01,17RNJ,0.0245,0.0266,0.0501,0.0351,0.2994,0.1105,0.0444,0.0009,24.92,22.63,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.307859,-80.45382,2023-04-09,17RNJ,-0.0502,-0.0027,0.0132,0.014,0.1286,0.0636,0.0387,0.0012,7.89,9.94,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.307859,-80.45382,2023-04-17,17RNJ,0.0229,0.0258,0.0511,0.0338,0.2972,0.1052,0.0401,0.0006,22.71,20.67,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.307859,-80.45382,2023-04-25,17RNJ,0.4755,0.4794,0.468,0.4718,0.5208,0.3899,0.3106,0.0212,-7.62,-7.55,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.308559,-80.405544,2023-03-08,17RNH,0.0455,0.0584,0.0939,0.094,0.1381,0.0288,0.0111,0.0007,24.05,22.2,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.308559,-80.405544,2023-03-24,17RNH,0.0481,0.0605,0.0989,0.0968,0.1265,0.0311,0.0127,0.0008,22.7,21.09,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.308559,-80.405544,2023-04-01,17RNH,0.0573,0.0705,0.1102,0.1103,0.1608,0.0333,0.0133,0.0007,23.84,21.91,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.308559,-80.405544,2023-04-09,17RNH,0.8394,0.8631,0.8234,0.8315,0.8417,0.5549,0.3866,0.0024,8.01,7.25,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.308559,-80.405544,2023-04-17,17RNH,0.0126,0.0161,0.0292,0.0238,0.0336,0.0087,0.0043,0.0007,21.94,19.77,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.308559,-80.405544,2023-04-25,17RNH,0.2078,0.2172,0.2539,0.2613,0.3405,0.2594,0.2145,0.0184,-6.05,-6.65,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.308559,-80.405544,2023-03-08,17RNJ,0.0454,0.0583,0.0937,0.0937,0.1378,0.0287,0.011,0.0007,24.05,22.2,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.308559,-80.405544,2023-03-24,17RNJ,0.048,0.0604,0.0986,0.0966,0.1263,0.031,0.0127,0.0008,22.7,21.09,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.308559,-80.405544,2023-04-01,17RNJ,0.0572,0.0704,0.11,0.11,0.1605,0.0333,0.0133,0.0007,23.84,21.91,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.308559,-80.405544,2023-04-09,17RNJ,0.8382,0.8618,0.8218,0.83,0.8404,0.5539,0.3859,0.0024,8.01,7.25,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.308559,-80.405544,2023-04-17,17RNJ,0.0126,0.0161,0.0291,0.0237,0.0335,0.0087,0.0043,0.0007,21.94,19.77,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.308559,-80.405544,2023-04-25,17RNJ,0.2076,0.217,0.2536,0.2609,0.3401,0.259,0.2142,0.0184,-6.05,-6.65,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.308814,-80.420422,2023-03-08,17RNH,0.0559,0.072,0.1162,0.1194,0.171,0.0373,0.0158,0.0007,24.7,22.65,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.308814,-80.420422,2023-03-24,17RNH,0.0512,0.0675,0.1129,0.1143,0.1318,0.0364,0.015,0.0008,23.26,21.6,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.308814,-80.420422,2023-04-01,17RNH,0.0715,0.0871,0.1333,0.1377,0.1931,0.0439,0.0183,0.0006,24.42,22.32,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.308814,-80.420422,2023-04-09,17RNH,0.0145,0.0196,0.0338,0.026,0.0436,0.0075,0.0036,0.0008,22.17,19.29,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.308814,-80.420422,2023-04-17,17RNH,0.05,0.0635,0.1163,0.1159,0.1378,0.038,0.015,0.0005,22.27,20.15,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.308814,-80.420422,2023-04-25,17RNH,0.3641,0.3619,0.4073,0.3976,0.4444,0.345,0.2733,0.022,-7.09,-7.85,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.308814,-80.420422,2023-03-08,17RNJ,0.0558,0.0719,0.1159,0.1191,0.1706,0.0372,0.0158,0.0007,24.7,22.65,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.308814,-80.420422,2023-03-24,17RNJ,0.0511,0.0674,0.1127,0.114,0.1316,0.0364,0.015,0.0008,23.26,21.6,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.308814,-80.420422,2023-04-01,17RNJ,0.0714,0.0869,0.133,0.1374,0.1927,0.0438,0.0182,0.0006,24.42,22.32,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.308814,-80.420422,2023-04-09,17RNJ,0.0145,0.0195,0.0338,0.0259,0.0435,0.0075,0.0035,0.0008,22.17,19.29,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.308814,-80.420422,2023-04-17,17RNJ,0.0499,0.0635,0.1161,0.1157,0.1376,0.0379,0.015,0.0005,22.27,20.15,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.308814,-80.420422,2023-04-25,17RNJ,0.3637,0.3615,0.4067,0.3971,0.4439,0.3446,0.2729,0.022,-7.09,-7.85,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.309689,-80.384133,2023-03-08,17RNH,0.0312,0.05,0.0863,0.0927,0.053,0.0205,0.0119,0.0005,23.36,21.68,96.0,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.309689,-80.384133,2023-03-24,17RNH,-0.0132,-0.0038,0.0144,0.0105,0.0082,0.0065,0.0053,0.0009,21.28,20.09,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.309689,-80.384133,2023-04-01,17RNH,0.0392,0.0599,0.1024,0.111,0.0677,0.0265,0.0157,0.0003,22.18,20.84,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.309689,-80.384133,2023-04-09,17RNH,0.8442,0.8514,0.816,0.83,0.8397,0.479,0.3005,0.0011,11.53,10.81,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.309689,-80.384133,2023-04-17,17RNH,0.0105,0.0179,0.0285,0.0262,0.0244,0.0065,0.0052,0.0011,21.86,19.8,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.309689,-80.384133,2023-04-25,17RNH,0.0422,0.0614,0.1187,0.1148,0.1256,0.0982,0.0767,0.0054,4.33,1.29,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.309689,-80.384133,2023-03-08,17RNJ,0.0312,0.0499,0.086,0.0924,0.0529,0.0205,0.0119,0.0005,23.36,21.68,96.0,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.309689,-80.384133,2023-03-24,17RNJ,-0.0132,-0.0037,0.0143,0.0104,0.0082,0.0065,0.0053,0.0009,21.28,20.09,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.309689,-80.384133,2023-04-01,17RNJ,0.0391,0.0598,0.1021,0.1107,0.0675,0.0265,0.0156,0.0003,22.18,20.84,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.309689,-80.384133,2023-04-09,17RNJ,0.8429,0.8501,0.8145,0.8285,0.8384,0.4781,0.2999,0.0011,11.53,10.81,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.309689,-80.384133,2023-04-17,17RNJ,0.0104,0.0178,0.0285,0.0262,0.0243,0.0065,0.0052,0.0011,21.86,19.8,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.309689,-80.384133,2023-04-25,17RNJ,0.0422,0.0614,0.1185,0.1147,0.1254,0.0981,0.0766,0.0054,4.33,1.29,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.311807,-80.438221,2023-03-08,17RNH,0.0431,0.0482,0.0761,0.07,0.2652,0.0637,0.0267,0.0008,26.15,23.71,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.311807,-80.438221,2023-03-24,17RNH,0.0422,0.046,0.0753,0.068,0.2734,0.0509,0.0213,0.0011,25.13,23.1,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.311807,-80.438221,2023-04-01,17RNH,0.0531,0.0543,0.0881,0.0808,0.2924,0.0804,0.0335,0.0012,25.08,22.92,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.311807,-80.438221,2023-04-09,17RNH,0.8611,0.8485,0.8855,0.8846,0.862,0.537,0.3646,0.0114,2.22,2.18,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.311807,-80.438221,2023-04-17,17RNH,0.0362,0.0392,0.0713,0.0601,0.199,0.0398,0.015,0.0007,23.03,20.71,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.311807,-80.438221,2023-04-25,17RNH,0.122,0.1799,0.1695,0.1806,0.303,0.1664,0.1441,0.0075,-3.84,-2.99,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.311807,-80.438221,2023-03-08,17RNJ,0.043,0.0481,0.0759,0.0698,0.2646,0.0635,0.0266,0.0008,26.15,23.71,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.311807,-80.438221,2023-03-24,17RNJ,0.0422,0.0459,0.0751,0.0678,0.2729,0.0508,0.0212,0.0011,25.13,23.1,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.311807,-80.438221,2023-04-01,17RNJ,0.053,0.0542,0.0879,0.0806,0.2918,0.0803,0.0334,0.0012,25.08,22.92,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.311807,-80.438221,2023-04-09,17RNJ,0.8598,0.8473,0.8838,0.883,0.8606,0.536,0.3639,0.0114,2.22,2.18,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.311807,-80.438221,2023-04-17,17RNJ,0.0362,0.0391,0.0712,0.06,0.1987,0.0398,0.015,0.0007,23.03,20.71,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.311807,-80.438221,2023-04-25,17RNJ,0.1219,0.1798,0.1693,0.1804,0.3027,0.1662,0.1439,0.0075,-3.84,-2.99,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.312964,-80.448854,2023-03-08,17RNH,0.0372,0.0406,0.0581,0.0522,0.2186,0.0984,0.0504,0.001,26.43,24.06,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.312964,-80.448854,2023-03-24,17RNH,0.0386,0.0421,0.0623,0.0566,0.2426,0.1107,0.0564,0.0017,25.63,23.46,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.312964,-80.448854,2023-04-01,17RNH,0.1237,0.1261,0.1553,0.1592,0.3312,0.2187,0.1604,0.001,23.63,21.12,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.312964,-80.448854,2023-04-09,17RNH,0.8281,0.8359,0.793,0.7954,0.7719,0.4012,0.2654,0.0092,0.47,0.27,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.312964,-80.448854,2023-04-17,17RNH,0.0317,0.035,0.056,0.0485,0.2062,0.0896,0.0452,0.0006,23.61,21.08,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.312964,-80.448854,2023-04-25,17RNH,0.6004,0.6015,0.5908,0.5878,0.6142,0.4538,0.34,0.029,-8.59,-8.3,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.312964,-80.448854,2023-03-08,17RNJ,0.0371,0.0405,0.0579,0.0521,0.2181,0.0981,0.0503,0.001,26.43,24.06,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.312964,-80.448854,2023-03-24,17RNJ,0.0385,0.042,0.0622,0.0564,0.2421,0.1104,0.0562,0.0017,25.63,23.46,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.312964,-80.448854,2023-04-01,17RNJ,0.1235,0.1259,0.1549,0.1589,0.3306,0.2182,0.16,0.001,23.63,21.12,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.312964,-80.448854,2023-04-09,17RNJ,0.8269,0.8346,0.7915,0.7939,0.7707,0.4005,0.2649,0.0092,0.47,0.27,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.312964,-80.448854,2023-04-17,17RNJ,0.0317,0.0349,0.0559,0.0484,0.2059,0.0894,0.0451,0.0006,23.61,21.08,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.312964,-80.448854,2023-04-25,17RNJ,0.5998,0.6009,0.59,0.5871,0.6135,0.4533,0.3396,0.029,-8.59,-8.3,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.314277,-80.433841,2023-03-08,17RNH,0.077,0.0877,0.1346,0.1387,0.3072,0.1156,0.0484,0.0008,26.14,23.75,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.314277,-80.433841,2023-03-24,17RNH,0.0576,0.0658,0.1085,0.1082,0.1942,0.0368,0.0152,0.001,24.41,22.48,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.314277,-80.433841,2023-04-01,17RNH,0.091,0.0983,0.1514,0.1536,0.3293,0.134,0.0544,0.0011,25.1,22.81,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.314277,-80.433841,2023-04-09,17RNH,0.514,0.5298,0.5114,0.5238,0.5808,0.3776,0.2854,0.0024,10.87,8.14,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.314277,-80.433841,2023-04-17,17RNH,0.0473,0.0541,0.0958,0.0941,0.16,0.0319,0.012,0.001,22.72,20.42,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.314277,-80.433841,2023-04-25,17RNH,0.2391,0.2564,0.31,0.3052,0.3743,0.2939,0.2416,0.0182,-6.75,-7.33,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.314277,-80.433841,2023-03-08,17RNJ,0.0769,0.0875,0.1342,0.1383,0.3065,0.1153,0.0482,0.0008,26.14,23.75,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.314277,-80.433841,2023-03-24,17RNJ,0.0575,0.0657,0.1082,0.108,0.1938,0.0367,0.0152,0.001,24.41,22.48,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.314277,-80.433841,2023-04-01,17RNJ,0.0908,0.0981,0.1511,0.1532,0.3287,0.1338,0.0543,0.0011,25.1,22.81,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.314277,-80.433841,2023-04-09,17RNJ,0.5132,0.529,0.5105,0.5228,0.5799,0.3769,0.2848,0.0024,10.87,8.14,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.314277,-80.433841,2023-04-17,17RNJ,0.0472,0.054,0.0956,0.094,0.1598,0.0319,0.012,0.001,22.72,20.42,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.314277,-80.433841,2023-04-25,17RNJ,0.2388,0.2561,0.3096,0.3048,0.3739,0.2935,0.2413,0.0182,-6.75,-7.33,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.315176,-80.426498,2023-03-08,17RNJ,0.0948,0.1075,0.1592,0.1703,0.3219,0.1674,0.0784,0.0011,26.27,23.98,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.315176,-80.426498,2023-03-24,17RNJ,0.0631,0.0787,0.1323,0.1343,0.1474,0.0256,0.0116,0.0011,23.55,21.84,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.315176,-80.426498,2023-04-01,17RNJ,0.1068,0.1182,0.167,0.177,0.3195,0.1553,0.0665,0.0008,25.03,22.91,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.315176,-80.426498,2023-04-09,17RNJ,0.1032,0.1156,0.1751,0.1802,0.2862,0.0341,0.0152,0.0007,22.64,19.56,68.0,0b01000100,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
