Latitude,Longitude,Date,HLS_Tile,HLSS30_020_B01,HLSS30_020_B02,HLSS30_020_B03,HLSS30_020_B04,HLSS30_020_B05,HLSS30_020_B06,HLSS30_020_B07,HLSS30_020_B08,HLSS30_020_B09,HLSS30_020_B10,HLSS30_020_B11,HLSS30_020_B12,HLSS30_020_B8A,HLSS30_020_Fmask,HLSS30_020_Fmask_bitmask,HLSS30_020_Fmask_Aerosol_level,HLSS30_020_Fmask_Aerosol_level_Description,HLSS30_020_Fmask_Water,HLSS30_020_Fmask_Water_Description,HLSS30_020_Fmask_Snow/ice,HLSS30_020_Fmask_Snow/ice_Description,HLSS30_020_Fmask_Cloud_shadow,HLSS30_020_Fmask_Cloud_shadow_Description,HLSS30_020_Fmask_Adjacent_to_cloud/shadow,HLSS30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSS30_020_Fmask_Cloud,HLSS30_020_Fmask_Cloud_Description,"HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description"
25.197362,-80.633879,2023-04-15,17RNH,0.0039,0.0063,0.0373,0.014,0.0679,0.2207,0.2675,0.2724,0.0124,0.0006,0.0825,0.0282,0.3024,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.197362,-80.633879,2023-04-20,17RNH,0.0038,0.0075,0.0379,0.0151,0.0658,0.2123,0.2623,0.2708,0.0241,0.0009,0.084,0.0321,0.2926,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.197362,-80.633879,2023-04-25,17RNH,0.0859,0.078,0.1284,0.1223,0.1471,0.1955,0.2232,0.2056,0.0608,0.0088,0.1851,0.1679,0.2425,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.197362,-80.633879,2023-04-30,17RNH,0.0028,0.0644,0.0682,0.0134,0.0567,0.1961,0.2628,0.2464,-0.0237,0.0146,0.0862,0.0381,0.2936,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.197492,-80.636139,2023-03-01,17RNH,0.0022,0.0045,0.0362,0.0112,0.069,0.213,0.2561,0.2728,0.0609,0.0007,0.0768,0.0266,0.2849,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.197492,-80.636139,2023-03-06,17RNH,0.0018,0.0038,0.0374,0.0117,0.0713,0.2148,0.2516,0.2609,0.025,0.0008,0.0781,0.0265,0.2847,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.197492,-80.636139,2023-03-11,17RNH,0.1757,0.1444,0.1939,0.1845,0.2166,0.2837,0.3132,0.2966,0.0542,0.001,0.2529,0.1978,0.3277,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.197492,-80.636139,2023-03-16,17RNH,0.0027,0.0058,0.0382,0.0126,0.0737,0.2141,0.2443,0.2571,0.0517,0.0007,0.069,0.0243,0.2725,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.197492,-80.636139,2023-03-21,17RNH,0.2891,0.2374,0.2873,0.3053,0.3245,0.3633,0.3879,0.3278,0.0945,0.002,0.3741,0.3458,0.4019,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.197492,-80.636139,2023-03-26,17RNH,0.0052,0.007,0.0497,0.0164,0.0935,0.2729,0.329,0.3336,0.0342,0.0008,0.0996,0.0347,0.3652,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.197492,-80.636139,2023-03-31,17RNH,0.0018,0.0055,0.0411,0.013,0.072,0.2222,0.2694,0.2775,0.0155,0.0006,0.081,0.0289,0.2978,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.197492,-80.636139,2023-04-05,17RNH,0.0047,0.0062,0.0425,0.0161,0.0786,0.2217,0.2642,0.2707,0.0236,0.001,0.0905,0.0319,0.2935,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.197492,-80.636139,2023-04-10,17RNH,0.0018,0.023,0.0591,0.0287,0.0682,0.1764,0.2121,0.2192,-0.0023,0.0095,0.0792,0.0443,0.2358,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.197492,-80.636139,2023-04-15,17RNH,0.0071,0.0122,0.0484,0.0238,0.0785,0.2144,0.2505,0.2532,0.0074,0.0007,0.0857,0.0347,0.279,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.197492,-80.636139,2023-04-20,17RNH,0.0037,0.0065,0.0407,0.0123,0.0691,0.2031,0.2444,0.2546,0.0163,0.0009,0.0756,0.0268,0.2713,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.197492,-80.636139,2023-04-25,17RNH,0.1246,0.1101,0.1419,0.1368,0.1604,0.2104,0.2402,0.2198,0.082,0.009,0.2014,0.1903,0.2622,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.197492,-80.636139,2023-04-30,17RNH,-0.0102,0.0618,0.0915,0.0194,0.0522,0.1791,0.2398,0.2283,-0.0387,0.0223,0.07,0.0244,0.2722,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.200666,-80.680929,2023-03-01,17RNH,0.0122,0.0165,0.0353,0.0298,0.0637,0.1412,0.1722,0.1838,0.0628,0.0009,0.12,0.0592,0.2018,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.200666,-80.680929,2023-03-06,17RNH,0.0126,0.0157,0.0346,0.0295,0.0656,0.1445,0.177,0.1813,0.0296,0.0007,0.1252,0.0595,0.2087,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.200666,-80.680929,2023-03-11,17RNH,0.0137,0.0172,0.0384,0.0328,0.067,0.1511,0.1862,0.1956,0.0278,0.0006,0.1348,0.064,0.221,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.200666,-80.680929,2023-03-16,17RNH,0.0141,0.0174,0.0371,0.0325,0.0695,0.1493,0.1787,0.188,0.0576,0.0009,0.1316,0.0645,0.2096,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.200666,-80.680929,2023-03-21,17RNH,0.7436,0.6737,0.697,0.6866,0.708,0.7264,0.7381,0.723,0.2603,0.0032,0.5941,0.4658,0.7439,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.200666,-80.680929,2023-03-26,17RNH,0.2693,0.219,0.2615,0.2735,0.315,0.3828,0.4191,0.3779,0.1096,0.0012,0.3364,0.2754,0.4449,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.200666,-80.680929,2023-03-31,17RNH,0.0157,0.0186,0.041,0.0346,0.0711,0.16,0.1955,0.2034,0.0234,0.0022,0.1436,0.0703,0.2328,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.200666,-80.680929,2023-04-05,17RNH,0.0151,0.0172,0.0396,0.0341,0.0718,0.1586,0.1915,0.1969,0.0307,0.0009,0.1437,0.0687,0.2272,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.200666,-80.680929,2023-04-10,17RNH,0.0101,0.0092,0.0331,0.0293,0.0551,0.1224,0.1546,0.1609,0.0135,0.003,0.1017,0.0597,0.1821,202.0,0b11001010,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.200666,-80.680929,2023-04-15,17RNH,0.006,0.0356,0.0507,0.0406,0.0665,0.1352,0.1635,0.1886,0.0004,0.0008,0.122,0.0681,0.1868,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.200666,-80.680929,2023-04-20,17RNH,0.0147,0.0201,0.0421,0.0356,0.0725,0.1561,0.1908,0.1983,0.0298,0.0009,0.143,0.0714,0.2215,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.200666,-80.680929,2023-04-25,17RNH,0.0481,0.0257,0.062,0.0613,0.1021,0.1795,0.2151,0.1892,0.0384,0.0109,0.1712,0.1435,0.2403,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.200666,-80.680929,2023-04-30,17RNH,0.0096,0.0086,0.0286,0.0253,0.0478,0.1209,0.1653,0.1231,-0.0113,0.0085,0.0966,0.0492,0.1976,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.201407,-80.659425,2023-03-01,17RNH,0.0092,0.0112,0.0382,0.0209,0.0704,0.1925,0.2347,0.26,0.0704,0.0008,0.1141,0.0485,0.2709,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.201407,-80.659425,2023-03-06,17RNH,0.0048,-0.0016,0.0289,0.0131,0.0704,0.1952,0.2374,0.2531,0.0186,0.0007,0.1271,0.0544,0.2742,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.201407,-80.659425,2023-03-11,17RNH,0.1948,0.1479,0.1886,0.1844,0.2226,0.3015,0.3318,0.3279,0.0722,0.0011,0.2879,0.2219,0.3582,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.201407,-80.659425,2023-03-16,17RNH,0.0118,0.0125,0.0402,0.0223,0.0779,0.2006,0.2407,0.2607,0.0598,0.0009,0.1203,0.0511,0.2757,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.201407,-80.659425,2023-03-21,17RNH,0.686,0.6592,0.6665,0.6447,0.6632,0.6724,0.6778,0.6853,0.2603,0.0031,0.5665,0.4372,0.6795,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.201407,-80.659425,2023-03-26,17RNH,-0.0169,-0.018,-0.0043,-0.0118,0.0081,0.0601,0.0816,0.0816,-0.0163,0.0007,0.0344,0.0136,0.0966,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.201407,-80.659425,2023-03-31,17RNH,0.013,0.0164,0.0466,0.027,0.0805,0.2063,0.256,0.2702,0.0204,0.0042,0.1334,0.0583,0.2932,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.201407,-80.659425,2023-04-05,17RNH,0.0154,0.0154,0.0442,0.0249,0.0828,0.2141,0.2573,0.2723,0.0281,0.0007,0.1375,0.0579,0.2966,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.201407,-80.659425,2023-04-10,17RNH,0.0209,0.0392,0.0671,0.059,0.0931,0.1688,0.199,0.2117,0.0037,0.0038,0.1502,0.1145,0.2225,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.201407,-80.659425,2023-04-15,17RNH,0.0134,0.0147,0.0438,0.0257,0.081,0.2061,0.2476,0.2622,0.0154,0.0008,0.1382,0.0579,0.2881,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.201407,-80.659425,2023-04-20,17RNH,0.0144,0.0168,0.0468,0.0266,0.0813,0.2019,0.2498,0.265,0.0246,0.0008,0.1366,0.0604,0.2859,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.201407,-80.659425,2023-04-25,17RNH,0.2641,0.2649,0.2849,0.2671,0.2892,0.3259,0.3488,0.3423,0.1627,0.0189,0.3008,0.2614,0.3636,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.201407,-80.659425,2023-04-30,17RNH,0.0555,0.0146,0.0519,0.0572,0.1007,0.1751,0.2188,0.2082,-0.0117,0.0249,0.1316,0.0907,0.2511,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.202521,-80.627078,2023-03-01,17RNH,0.0077,0.0119,0.0336,0.0219,0.0593,0.1489,0.1775,0.1834,0.0549,0.0007,0.0862,0.0344,0.2021,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.202521,-80.627078,2023-03-06,17RNH,0.0041,0.0071,0.0287,0.0156,0.0527,0.1401,0.1661,0.166,0.0115,0.0006,0.0617,0.0221,0.1843,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.202521,-80.627078,2023-03-11,17RNH,0.1266,0.2781,0.3139,0.282,0.2634,0.2831,0.2839,0.3544,0.036,0.0012,0.2695,0.174,0.2801,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.202521,-80.627078,2023-03-16,17RNH,0.0026,0.0045,0.0268,0.0134,0.0522,0.1368,0.1595,0.1619,0.0313,0.0006,0.0544,0.0204,0.1758,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.202521,-80.627078,2023-03-21,17RNH,0.064,0.1296,0.1527,0.1489,0.1648,0.1961,0.2123,0.2264,0.0341,0.0016,0.196,0.151,0.2156,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.202521,-80.627078,2023-03-26,17RNH,0.2258,0.1828,0.2306,0.2298,0.2646,0.3156,0.3435,0.3121,0.0652,0.0011,0.2922,0.2621,0.3612,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.202521,-80.627078,2023-03-31,17RNH,0.0035,0.0077,0.032,0.0157,0.0553,0.1541,0.1878,0.1849,0.008,0.0007,0.066,0.0253,0.2056,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.202521,-80.627078,2023-04-05,17RNH,0.0062,0.0067,0.0341,0.0185,0.0614,0.1579,0.1873,0.1863,0.0164,0.0012,0.0741,0.0269,0.2077,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.202521,-80.627078,2023-04-10,17RNH,-0.0379,0.0284,0.0557,0.0205,0.0443,0.1178,0.1495,0.1713,-0.0217,0.0157,0.0648,0.039,0.1705,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.202521,-80.627078,2023-04-15,17RNH,0.0028,0.0043,0.0292,0.0138,0.0533,0.1426,0.1699,0.1661,0.0015,0.0006,0.0643,0.0224,0.1888,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.202521,-80.627078,2023-04-20,17RNH,0.0045,0.0075,0.0307,0.0153,0.0528,0.1409,0.1709,0.1702,0.0089,0.0008,0.0612,0.0244,0.1872,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.202521,-80.627078,2023-04-25,17RNH,0.0594,0.1097,0.1336,0.1158,0.1344,0.1757,0.2032,0.2057,0.0494,0.0116,0.1762,0.1651,0.22,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.202521,-80.627078,2023-04-30,17RNH,-0.0148,0.0351,0.0519,0.0274,0.0698,0.1427,0.1758,0.1716,-0.0247,0.0302,0.0814,0.0363,0.1927,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.20352,-80.6532,2023-03-01,17RNH,0.0088,0.0114,0.0314,0.0174,0.0605,0.175,0.2147,0.2328,0.0477,0.0007,0.0844,0.0354,0.2464,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.20352,-80.6532,2023-03-06,17RNH,0.009,0.0105,0.033,0.018,0.0623,0.1782,0.2182,0.2283,0.0196,0.0007,0.0895,0.0353,0.2526,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.20352,-80.6532,2023-03-11,17RNH,0.0974,0.0629,0.1138,0.1305,0.175,0.2675,0.3083,0.2722,0.0219,0.0009,0.2424,0.1906,0.3402,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.20352,-80.6532,2023-03-16,17RNH,0.0095,0.0124,0.0344,0.0204,0.0677,0.1835,0.2197,0.2329,0.0477,0.0007,0.0915,0.039,0.253,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.20352,-80.6532,2023-03-21,17RNH,0.7236,0.7051,0.7193,0.7001,0.7183,0.7246,0.7302,0.7324,0.293,0.0033,0.6033,0.4656,0.7305,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.20352,-80.6532,2023-03-26,17RNH,-0.0129,-0.0171,0.0179,0.0102,0.0607,0.1759,0.2125,0.2223,0.0077,0.0009,0.1,0.0567,0.2443,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.20352,-80.6532,2023-03-31,17RNH,0.0086,0.0147,0.0401,0.0205,0.0657,0.1913,0.2385,0.2502,0.0085,0.0037,0.0977,0.0412,0.2693,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.20352,-80.6532,2023-04-05,17RNH,0.0049,0.0063,0.0334,0.0169,0.0667,0.1979,0.2416,0.2515,0.013,0.0008,0.1041,0.0436,0.2739,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.20352,-80.6532,2023-04-10,17RNH,0.0314,0.0038,0.0469,0.0524,0.0828,0.1431,0.1729,0.147,0.0164,0.0106,0.139,0.1197,0.1929,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.20352,-80.6532,2023-04-15,17RNH,0.0108,0.0122,0.0374,0.0215,0.0679,0.192,0.2334,0.2403,0.0082,0.0008,0.1039,0.0424,0.2664,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.20352,-80.6532,2023-04-20,17RNH,0.0116,0.014,0.039,0.0221,0.0675,0.1886,0.2337,0.2455,0.0165,0.0009,0.0997,0.0422,0.2639,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.20352,-80.6532,2023-04-25,17RNH,0.2043,0.2002,0.2368,0.2331,0.2573,0.3024,0.3267,0.3067,0.1273,0.0153,0.2827,0.235,0.3429,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.20352,-80.6532,2023-04-30,17RNH,0.0065,-0.003,0.0371,0.027,0.0556,0.1474,0.1944,0.1884,-0.0137,0.0137,0.0812,0.0384,0.2251,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.203601,-80.667223,2023-03-01,17RNH,0.0083,0.0101,0.0301,0.0209,0.0598,0.1467,0.1778,0.1917,0.0428,0.0009,0.0994,0.0437,0.2067,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.203601,-80.667223,2023-03-06,17RNH,0.0091,0.0112,0.0324,0.0221,0.0632,0.1506,0.1805,0.1902,0.0146,0.0008,0.1058,0.0438,0.2118,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.203601,-80.667223,2023-03-11,17RNH,0.2131,0.3101,0.3405,0.3324,0.341,0.393,0.4174,0.4524,0.0788,0.0013,0.4004,0.3192,0.4318,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.203601,-80.667223,2023-03-16,17RNH,0.0089,0.0111,0.0345,0.0252,0.0671,0.1532,0.184,0.1936,0.0462,0.0006,0.1115,0.0503,0.213,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.203601,-80.667223,2023-03-21,17RNH,0.3012,0.3041,0.3391,0.349,0.3735,0.4176,0.4482,0.3996,0.0712,0.0015,0.417,0.3345,0.4637,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.203601,-80.667223,2023-03-26,17RNH,0.0038,0.0057,0.0338,0.0189,0.0773,0.2033,0.2479,0.259,0.0,0.0009,0.1436,0.0634,0.2919,198.0,0b11000110,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,"Reserved, but not used"
25.203601,-80.667223,2023-03-31,17RNH,0.0088,0.0126,0.037,0.0249,0.0667,0.1601,0.1991,0.2068,0.0065,0.0036,0.1217,0.0546,0.2294,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.203601,-80.667223,2023-04-05,17RNH,0.0118,0.0111,0.0355,0.025,0.0706,0.1652,0.1989,0.2067,0.0155,0.0007,0.1234,0.0528,0.2313,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.203601,-80.667223,2023-04-10,17RNH,0.0078,0.0161,0.0447,0.0422,0.0744,0.1447,0.1816,0.18,0.0012,0.0047,0.1358,0.1068,0.2002,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.203601,-80.667223,2023-04-15,17RNH,0.0085,0.0072,0.0311,0.0197,0.064,0.1574,0.1901,0.1957,-0.0049,0.0008,0.1147,0.0488,0.2227,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.203601,-80.667223,2023-04-20,17RNH,0.0095,0.0107,0.0349,0.0226,0.0635,0.1505,0.1793,0.1904,0.0071,0.0011,0.1067,0.048,0.211,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.203601,-80.667223,2023-04-25,17RNH,0.2484,0.2297,0.2596,0.2586,0.2832,0.3205,0.3421,0.326,0.1478,0.0186,0.2996,0.2535,0.3559,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.203601,-80.667223,2023-04-30,17RNH,0.0155,-0.0051,0.0215,0.0174,0.0533,0.1407,0.185,0.1545,-0.01,0.0085,0.0975,0.0494,0.2151,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.206824,-80.662393,2023-03-01,17RNH,0.0092,0.0113,0.0348,0.0218,0.0661,0.1717,0.2101,0.2235,0.0598,0.0007,0.1032,0.0455,0.2377,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.206824,-80.662393,2023-03-06,17RNH,0.0085,0.0085,0.031,0.019,0.0595,0.1615,0.1951,0.1977,0.0177,0.0007,0.1004,0.0422,0.2246,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.206824,-80.662393,2023-03-11,17RNH,-0.0016,0.0017,0.0286,0.0142,0.0637,0.1879,0.2318,0.2445,0.0096,0.0009,0.12,0.0485,0.2736,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.206824,-80.662393,2023-03-16,17RNH,0.0103,0.0124,0.0366,0.0238,0.0721,0.1797,0.2154,0.2232,0.0533,0.001,0.1096,0.048,0.2456,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.206824,-80.662393,2023-03-21,17RNH,0.448,0.3992,0.4157,0.4084,0.4309,0.4626,0.482,0.4632,0.1423,0.0021,0.435,0.3669,0.4939,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
